# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	38602
#@/user_id	1e00f3d4-bebe-4409-a48d-8e6aa5527cef
a 	啊	c=175 d=1.15467 t=38602
qing xi 	清晰	c=1 d=9.92781e-05 t=38602
qing xi de 	清晰的	c=1 d=2.12097e-22 t=38602
qing xiang 	傾向	c=1 d=6.15448e-55 t=38602
qing xing 	慶幸	c=1 d=8.3221e-46 t=38602
qing xu 	情緒	c=16 d=1.36691e-30 t=38602
qing xu bo dong xing 	情緒波動性	c=1 d=1.24557e-54 t=38602
qing xu di gu 	情緒低估	c=1 d=1.34931e-54 t=38602
qing xu shang 	情緒上	c=1 d=2.3387e-54 t=38602
qing xu ti yan 	情緒體驗	c=1 d=1.23936e-54 t=38602
qing xu ti yan shang 	情緒體驗上	c=1 d=9.27368e-55 t=38602
qing xu wen ding 	情緒穩定	c=2 d=5.87666e-41 t=38602
qing yi xia 	清一下	c=1 d=6.63156e-51 t=38602
qing zai 	請在	c=1 d=5.14016e-06 t=38602
qing zai ce shi shi 	請在測試時	c=1 d=2.46681e-05 t=38602
qing zai ce shi wan 	請在測試完	c=1 d=2.69912e-05 t=38602
qing ze zao cheng 	輕則造成	c=1 d=1.42003e-08 t=38602
qing zhen 	清真	c=2 d=0.532118 t=38602
qing zhen dang 	清真黨	c=1 d=2.1353e-13 t=38602
qing zhen gong xian zhe 	清真貢獻者	c=1 d=0.740818 t=38602
qing zi xun 	請諮詢	c=1 d=3.58919e-05 t=38602
qing zong zhang 	清總賬	c=1 d=2.57807e-24 t=38602
qiong ren 	窮人	c=1 d=7.22773e-05 t=38602
qiu 	求	c=7 d=0.704688 t=38602
qiu 	球	c=0 d=7.79331e-10 t=38602
qiu bi 	丘比	c=1 d=1.81705e-26 t=38602
qiu chu 	求出	c=1 d=1.15839e-15 t=38602
qiu dong 	秋冬	c=2 d=9.09034e-26 t=38602
qiu fa 	求發	c=1 d=3.45069e-42 t=38602
qiu feng 	秋風	c=0 d=5.05825e-13 t=38602
qiu he 	求和	c=7 d=1.52797e-14 t=38602
qiu he guo cheng 	求和過程	c=1 d=2.0315e-15 t=38602
qiu la 	求拉	c=1 d=1.40171e-61 t=38602
qiu mi 	求米	c=1 d=5.6307e-38 t=38602
qiu na 	秋娜	c=1 d=3.65212e-33 t=38602
qiu ni 	求你	c=0 d=6.69159e-11 t=38602
qiu sheng 	求生	c=0 d=3.28128e-39 t=38602
qiu sheng zhi lu 	求生之路	c=5 d=1.66548e-37 t=38602
qiu shi 	求是	c=0 d=1.65344e-64 t=38602
qiu shi chao 	求是潮	c=9 d=3.34653e-05 t=38602
qiu zhi 	求值	c=0 d=2.69398e-13 t=38602
qiu zhi shun xu 	求值順序	c=1 d=2.70749e-12 t=38602
qu 	區	c=5 d=0.0162445 t=38602
qu 	去	c=24 d=0.0794598 t=38602
qu 	取	c=2 d=1.90003e-22 t=38602
qu 	屈	c=0 d=1.33062e-38 t=38602
qu 	曲	c=1 d=1.36292e-25 t=38602
qu 	趣	c=0 d=1.14805e-37 t=38602
qu bie 	區別	c=7 d=0.0105556 t=38602
qu bie zai yu 	區別在於	c=1 d=4.6437e-06 t=38602
qu chu 	取出	c=2 d=2.17207e-08 t=38602
qu dao 	渠道	c=1 d=6.77633e-11 t=38602
qu diao 	去掉	c=3 d=4.24402e-06 t=38602
qu dong 	驅動	c=14 d=2.74084e-09 t=38602
qu dong geng xin 	驅動更新	c=1 d=5.06601e-30 t=38602
qu fan 	取反	c=1 d=1.76214e-18 t=38602
qu jiao cuo 	去交錯	c=1 d=2.22781e-12 t=38602
qu jue yu 	取決於	c=0 d=3.61086e-18 t=38602
qu kan 	去看	c=1 d=3.15218e-07 t=38602
qu kan kan 	區看看	c=1 d=4.52182e-46 t=38602
qu kan kan 	去看看	c=1 d=3.08284e-11 t=38602
qu kan yi xia 	去看一下	c=1 d=3.37316e-10 t=38602
qu le 	去了	c=3 d=2.78179e-08 t=38602
qu na 	去哪	c=0 d=1.40629e-71 t=38602
qu na le 	去哪了	c=1 d=1.41334e-70 t=38602
qu na li 	去哪裏	c=1 d=4.53136e-12 t=38602
qu na li le 	去哪裏了	c=1 d=3.7498e-20 t=38602
qu nian 	去年	c=3 d=7.65877e-10 t=38602
qu shang mian 	去上面	c=1 d=3.72653e-35 t=38602
qu shi 	趨勢	c=1 d=3.95495e-29 t=38602
qu wei 	趣味	c=0 d=2.91786e-11 t=38602
qu wei he 	趣味盒	c=1 d=2.93249e-10 t=38602
qu xia 	去下	c=1 d=7.6333e-59 t=38602
qu xian 	曲線	c=0 d=6.89515e-40 t=38602
qu xiao 	取消	c=0 d=4.79669e-06 t=38602
qu xiao le 	取消了	c=1 d=4.82073e-05 t=38602
qu yu 	取餘	c=1 d=1.94112e-09 t=38602
qu yu 	趨於	c=0 d=2.24478e-14 t=38602
qu yu tong yi 	趨於統一	c=1 d=2.25603e-13 t=38602
qu yue qiu 	去月球	c=1 d=2.84467e-64 t=38602
qu zhe 	曲折	c=1 d=6.91042e-65 t=38602
quan 	全	c=2 d=2.88851e-09 t=38602
quan 	拳	c=1 d=0.83527 t=38602
quan bu 	全部	c=2 d=6.05171e-05 t=38602
quan bu pei zhi 	全部配置	c=1 d=0.000608204 t=38602
quan bu she bei 	全部設備	c=1 d=1.22199e-35 t=38602
quan bu xin wen 	全部新聞	c=1 d=4.75543e-21 t=38602
quan cheng 	全稱	c=0 d=4.4724e-06 t=38602
quan dang 	全黨	c=1 d=1.34427e-10 t=38602
quan dang tong zhi 	全黨同志	c=3 d=3.5165e-10 t=38602
quan dou 	全都	c=3 d=9.85248e-32 t=38602
quan dou shi 	全都是	c=4 d=2.01095e-13 t=38602
quan guo 	全國	c=0 d=1.46378e-13 t=38602
quan guo juan 	全國卷	c=1 d=1.47112e-12 t=38602
quan heng 	權衡	c=1 d=5.07307e-17 t=38602
quan jia 	全家	c=0 d=2.41871e-39 t=38602
quan jia tong 	全家桶	c=3 d=0.00245409 t=38602
quan ju 	全局	c=4 d=3.09435e-26 t=38602
quan ju cai dan 	全局彩蛋	c=1 d=4.09778e-64 t=38602
quan ju cun chu 	全據存儲	c=1 d=4.23076e-28 t=38602
quan ju mo ren zhi 	全局默認值	c=1 d=2.87775e-53 t=38602
quan ju nei cun 	全局內存	c=2 d=2.29826e-26 t=38602
quan ju qu 	全局區	c=1 d=1.20588e-26 t=38602
quan jun 	犬君	c=1 d=0.000156885 t=38602
quan pan 	全盤	c=0 d=8.91337e-31 t=38602
quan pan jia mi 	全盤加密	c=1 d=8.95805e-30 t=38602
quan shen 	全身	c=1 d=7.72603e-54 t=38602
quan shen xin 	全身心	c=1 d=2.14527e-09 t=38602
quan shi 	全市	c=1 d=9.10118e-40 t=38602
quan shi 	全是	c=1 d=1.15321e-30 t=38602
quan wen 	全文	c=3 d=8.81191e-22 t=38602
quan wen de 	全文的	c=1 d=5.47098e-23 t=38602
quan xian 	權限	c=3 d=1.29793e-20 t=38602
quan xian bu zu 	權限不足	c=1 d=2.71025e-24 t=38602
quan xiang lian 	全相連	c=5 d=1.74359e-08 t=38602
quan xiao chu 	全消除	c=1 d=1.55721e-34 t=38602
quan xin 	全新	c=1 d=2.73927e-61 t=38602
quan zhan 	全站	c=1 d=4.26284e-58 t=38602
quan zhi 	全職	c=0 d=2.09188e-37 t=38602
quan zhi gao shou 	全職高手	c=3 d=4.11083e-35 t=38602
quan zhong 	權重	c=1 d=1.62324e-52 t=38602
que 	卻	c=12 d=3.14298e-06 t=38602
que 	缺	c=1 d=3.77321e-05 t=38602
que bao 	確保	c=0 d=2.71265e-06 t=38602
que bao shu ru 	確保輸入	c=1 d=2.72625e-05 t=38602
que bei 	卻被	c=1 d=9.76607e-46 t=38602
que dian 	缺點	c=2 d=8.76988e-09 t=38602
que ding 	確定	c=5 d=0.00072628 t=38602
que ding shu liang 	確定數量	c=1 d=6.11461e-08 t=38602
que fa 	缺乏	c=1 d=7.16749e-54 t=38602
que fa re qing 	缺乏熱情	c=1 d=6.85237e-54 t=38602
que fa xian 	卻發現	c=1 d=1.88895e-12 t=38602
que mei you 	卻沒有	c=1 d=3.82881e-30 t=38602
que mei you xia zai 	卻沒有下載	c=1 d=4.09569e-58 t=38602
que qian 	缺錢	c=1 d=0.000116806 t=38602
que ren 	確認	c=2 d=3.87195e-14 t=38602
que shao 	缺少	c=2 d=8.73894e-23 t=38602
que shi 	卻是	c=2 d=9.46969e-07 t=38602
que shi 	確實	c=1 d=1.00553e-06 t=38602
que shi 	缺失	c=1 d=3.0658e-33 t=38602
que shi de 	缺失的	c=1 d=2.81253e-48 t=38602
que shi hen xin ku 	確實很辛苦	c=1 d=2.09772e-10 t=38602
que shi sheng xiao le 	確實生效了	c=1 d=1.5369e-56 t=38602
que xian 	缺陷	c=1 d=6.17346e-55 t=38602
que zi ti 	缺字體	c=1 d=4.52735e-31 t=38602
qun 	羣	c=7 d=0.159614 t=38602
qun li 	羣裏	c=2 d=5.78739e-08 t=38602
qun ou 	羣毆	c=1 d=6.48126e-46 t=38602
qun ti 	羣體	c=1 d=5.46911e-19 t=38602
qun zhong 	羣衆	c=0 d=5.72085e-20 t=38602
qun zu 	羣組	c=0 d=7.1381e-65 t=38602
qun zu niang 	羣組娘	c=2 d=3.94957e-62 t=38602
ran 	然	c=0 d=1.24735e-13 t=38602
ran er 	然而	c=29 d=0.528394 t=38602
ran hou 	然後	c=57 d=0.674571 t=38602
ran hou huan cheng 	然後換成	c=1 d=4.07734e-64 t=38602
ran hou kan zhe ban 	然後看着辦	c=1 d=6.40347e-51 t=38602
ran hou lai gao su wo men 	然後來告訴我們	c=1 d=1.80547e-39 t=38602
ran hou ne 	然後呢	c=1 d=5.13382e-10 t=38602
ran hou you 	然後又	c=0 d=1.65429e-70 t=38602
ran hou you wang le 	然後又忘了	c=1 d=1.66258e-69 t=38602
ran hou zai 	然後在	c=1 d=2.98553e-15 t=38602
ran huo 	然或	c=1 d=1.9657e-10 t=38602
ran shi 	然是	c=1 d=4.44134e-70 t=38602
rang 	讓	c=21 d=0.150881 t=38602
rang bie ren 	讓別人	c=1 d=0.142274 t=38602
rang cheng xu 	讓程序	c=1 d=2.73991e-05 t=38602
rang qi 	讓其	c=1 d=7.79413e-69 t=38602
rang ran 	讓然	c=1 d=2.33559e-09 t=38602
rang ren 	讓人	c=6 d=0.0343896 t=38602
rang ren kan de 	讓人看得	c=1 d=1.48156e-07 t=38602
rang ta 	讓他	c=3 d=0.0404542 t=38602
rang wo 	讓我	c=6 d=0.00105145 t=38602
rang wo leng jing yi xia 	讓我冷靜一下	c=1 d=2.8175e-10 t=38602
rang wo men 	讓我們	c=4 d=7.05798e-11 t=38602
rang wo zhi dao 	讓我知道	c=1 d=7.23758e-21 t=38602
rang wu 	讓物	c=1 d=1.15702e-10 t=38602
rao 	繞	c=0 d=5.43721e-10 t=38602
rao hu er jian 	繞湖而建	c=1 d=5.46446e-09 t=38602
rao le yi xia 	繞了一下	c=1 d=8.87043e-32 t=38602
rao zhe 	繞着	c=1 d=1.27827e-06 t=38602
re 	熱	c=2 d=3.13369e-27 t=38602
re ca 	熱擦	c=0 d=3.61763e-40 t=38602
re du 	熱度	c=0 d=3.4681e-14 t=38602
re du xia 	熱度下	c=1 d=3.48548e-13 t=38602
re gan mian 	熱乾麪	c=3 d=1.02774e-38 t=38602
re men 	熱門	c=1 d=3.197e-26 t=38602
re men de 	熱門的	c=1 d=6.3904e-28 t=38602
re nao 	熱鬧	c=0 d=3.37937e-62 t=38602
re nao hou 	熱鬧後	c=1 d=3.39631e-61 t=38602
re qian 	熱錢	c=0 d=0.000129402 t=38602
re qing 	熱情	c=8 d=4.96923e-09 t=38602
re qing xie 	熱情些	c=1 d=1.01767e-59 t=38602
re shi 	惹事	c=1 d=4.67905e-07 t=38602
re shui 	熱水	c=0 d=5.35774e-72 t=38602
re xie 	熱血	c=1 d=2.33465e-63 t=38602
re xin 	熱心	c=1 d=6.34407e-59 t=38602
ren 	人	c=30 d=0.102813 t=38602
ren bu chu 	認不出	c=0 d=0.000927901 t=38602
ren bu zhu 	忍不住	c=3 d=3.21521e-34 t=38602
ren cai 	人才	c=3 d=0.712368 t=38602
ren chu lai 	認出來	c=1 d=0.00565622 t=38602
ren de 	人的	c=3 d=1.55011e-55 t=38602
ren di 	人地	c=0 d=0.0818731 t=38602
ren duo 	人多	c=0 d=2.64747e-14 t=38602
ren he 	任何	c=4 d=0.208045 t=38602
ren he fan ying 	任何反應	c=1 d=1.21341e-11 t=38602
ren he gai shan 	任何改善	c=1 d=1.20028e-30 t=38602
ren he nei rong 	任何內容	c=1 d=3.44648e-24 t=38602
ren he yi yang 	任何異樣	c=1 d=9.37546e-07 t=38602
ren ji 	人際	c=0 d=7.5171e-56 t=38602
ren ji guan xi 	人際關係	c=2 d=3.16242e-55 t=38602
ren ji jiao wang 	人際交往	c=1 d=1.76329e-55 t=38602
ren ji wang 	人際網	c=1 d=7.55478e-55 t=38602
ren juan 	認捐	c=0 d=4.63407e-12 t=38602
ren lang 	人狼	c=1 d=3.88072e-12 t=38602
ren lei 	人類	c=2 d=2.77972e-57 t=38602
ren lian 	人臉	c=1 d=2.3301e-11 t=38602
ren lian shi bie xi tong 	人臉識別系統	c=1 d=1.30792e-11 t=38602
ren lun 	人倫	c=0 d=1.96704e-19 t=38602
ren ma 	人馬	c=1 d=4.77423e-38 t=38602
ren mai 	人脈	c=1 d=0.178173 t=38602
ren men 	人們	c=2 d=1.75395e-22 t=38602
ren men de yan qiu 	人們的眼球	c=1 d=4.95203e-27 t=38602
ren min 	人民	c=5 d=1.92665e-10 t=38602
ren min bi 	人民幣	c=1 d=3.19482e-18 t=38602
ren min yi yuan 	人民醫院	c=1 d=5.20327e-21 t=38602
ren quan 	人權	c=0 d=1.35304e-58 t=38602
ren qun 	人羣	c=3 d=5.35842e-16 t=38602
ren qun de 	人羣的	c=1 d=5.43316e-59 t=38602
ren qun zhong 	人羣中	c=1 d=3.71616e-61 t=38602
ren ren wei xian 	任人唯賢	c=1 d=1.21635e-10 t=38602
ren rou 	人肉	c=1 d=6.54194e-38 t=38602
ren shi 	人士	c=1 d=0.0432828 t=38602
ren shi 	認識	c=2 d=0.00428521 t=38602
ren shi dao 	認識到	c=1 d=2.23389e-44 t=38602
ren tong ge ai 	忍痛割愛	c=1 d=3.41646e-13 t=38602
ren wei 	認爲	c=8 d=0.000731802 t=38602
ren wen she ke 	人文社科	c=1 d=2.09075e-59 t=38602
ren wu 	人物	c=0 d=4.36198e-06 t=38602
ren wu 	任務	c=5 d=4.14427e-09 t=38602
ren wu dui hua 	任務對話	c=1 d=3.10136e-51 t=38602
ren wu lan 	任務欄	c=1 d=1.14216e-05 t=38602
ren ye 	忍野	c=1 d=2.02e-07 t=38602
ren yi 	任一	c=1 d=1.11128e-06 t=38602
ren yi 	任意	c=2 d=2.43803e-14 t=38602
ren yuan 	人員	c=1 d=4.68065e-11 t=38602
ren zha 	人渣	c=1 d=6.75862e-39 t=38602
ren zheng 	認證	c=3 d=1.14848e-11 t=38602
ren zhi 	認知	c=10 d=0.332871 t=38602
ren zhi shi xi 	認知實習	c=4 d=0.985112 t=38602
ren zi 	人資	c=1 d=5.38402e-11 t=38602
reng 	仍	c=5 d=2.27793e-09 t=38602
reng jin 	扔進	c=1 d=4.67026e-13 t=38602
reng jin la ji tong 	扔進垃圾桶	c=1 d=4.36495e-13 t=38602
reng neng 	仍能	c=1 d=7.44864e-65 t=38602
reng ran 	仍然	c=5 d=0.00648484 t=38602
reng ran nian qing 	仍然年輕	c=1 d=0.000428594 t=38602
reng ran shi fen zhong yao 	仍然十分重要	c=1 d=0.000330468 t=38602
reng shi 	仍是	c=1 d=3.52171e-17 t=38602
reng xie 	仍寫	c=1 d=5.05035e-23 t=38602
reng xu yao 	仍需要	c=1 d=1.84771e-17 t=38602
reng you 	仍有	c=1 d=2.22168e-09 t=38602
reng zai 	仍在	c=1 d=5.06876e-08 t=38602
reng zai huan chong qu 	仍在緩衝區	c=1 d=1.65383e-07 t=38602
reng zai yong 	仍在用	c=1 d=5.09416e-07 t=38602
ri 	日	c=8 d=4.65795e-05 t=38602
ri ban 	日版	c=1 d=3.67981e-63 t=38602
ri ben 	日本	c=3 d=1.75396e-05 t=38602
ri ben zi xing 	日本字形	c=1 d=4.22559e-43 t=38602
ri chang 	日常	c=3 d=1.86178e-18 t=38602
ri chang beng 	日常崩	c=1 d=6.89281e-35 t=38602
ri chang chou feng 	日常抽風	c=1 d=1.75235e-70 t=38602
ri chang sheng huo 	日常生活	c=0 d=5.2445e-56 t=38602
ri chang sheng huo zhong 	日常生活中	c=3 d=2.1038e-44 t=38602
ri chang yong 	日常用	c=2 d=6.38446e-49 t=38602
ri jing 	日經	c=1 d=4.51168e-49 t=38602
ri li 	日曆	c=1 d=1.36153e-13 t=38602
ri qi 	日期	c=4 d=5.86268e-13 t=38602
ri qi mei shi jian 	日期沒時間	c=1 d=5.88166e-51 t=38602
ri quan shi 	日全食	c=1 d=1.21655e-12 t=38602
ri wen 	日文	c=4 d=0.00711891 t=38602
ri wen yong hu 	日文用戶	c=1 d=9.63378e-62 t=38602
ri wen zi xing 	日文字形	c=1 d=1.81482e-41 t=38602
ri xi zhuo mian 	日西桌面	c=1 d=7.87164e-09 t=38602
ri yu 	日語	c=2 d=0.000410726 t=38602
ri yuan 	日元	c=1 d=3.16303e-18 t=38602
ri zhi 	日誌	c=1 d=4.29704e-05 t=38602
rong 	榮	c=0 d=3.03591e-07 t=38602
rong cuo 	容錯	c=1 d=1.26638e-43 t=38602
rong he 	融合	c=1 d=2.19869e-63 t=38602
rong hua 	融化	c=2 d=2.63506e-64 t=38602
rong liang 	容量	c=0 d=2.57588e-15 t=38602
rong na 	容納	c=0 d=3.05113e-07 t=38602
rong na tu pian 	容納圖片	c=1 d=5.4842e-22 t=38602
rong na xia 	容納下	c=1 d=3.06642e-06 t=38602
rong qi 	容器	c=2 d=6.66924e-17 t=38602
rong qi li 	容器里	c=1 d=9.13872e-59 t=38602
rong ru 	融入	c=1 d=1.53664e-54 t=38602
rong yi 	容易	c=6 d=1.53778e-15 t=38602
rong yi zuo chu 	容易作出	c=1 d=1.77641e-54 t=38602
rong yu 	冗餘	c=1 d=4.68049e-40 t=38602
rong yu 	榮譽	c=1 d=4.65715e-40 t=38602
ru 	入	c=3 d=1.43479e-12 t=38602
ru 	如	c=14 d=2.55392e-05 t=38602
ru chang 	入場	c=0 d=0.000150344 t=38602
ru ci 	如此	c=2 d=0.072681 t=38602
ru ci duo 	如此多	c=0 d=4.42084e-46 t=38602
ru ci duo de 	如此多的	c=2 d=8.97575e-45 t=38602
ru ci jin ji 	如此緊急	c=1 d=1.70531e-44 t=38602
ru dang 	入黨	c=0 d=1.1398e-11 t=38602
ru dang jie shao ren 	入黨介紹人	c=1 d=1.14551e-10 t=38602
ru eh 	如誒	c=1 d=0.000393669 t=38602
ru gu 	入股	c=1 d=4.73397e-56 t=38602
ru guo 	如果	c=71 d=0.582306 t=38602
ru guo shi 	如果是	c=1 d=2.46807e-11 t=38602
ru guo you 	如果有	c=0 d=5.45575e-50 t=38602
ru guo you de hua 	如果有的話	c=1 d=5.48309e-49 t=38602
ru he 	如何	c=16 d=0.00298834 t=38602
ru he shi yong 	如何使用	c=2 d=5.05653e-08 t=38602
ru jin 	如今	c=3 d=0.171375 t=38602
ru kou 	入口	c=4 d=6.26907e-05 t=38602
ru ku 	入庫	c=1 d=1.32695e-31 t=38602
ru men 	入門	c=1 d=1.07781e-58 t=38602
ru qin 	入侵	c=0 d=5.99455e-11 t=38602
ru shang 	如上	c=0 d=5.93996e-21 t=38602
ru shang tu 	如上圖	c=2 d=5.21053e-08 t=38602
ru shu 	如數	c=1 d=5.05551e-35 t=38602
ru xia 	如下	c=10 d=1.48486e-07 t=38602
ru yi 	如一	c=0 d=3.70933e-11 t=38602
ru you 	如有	c=1 d=2.01547e-10 t=38602
ru yue 	如月	c=0 d=7.40644e-58 t=38602
ru yue geng sha 	如月更紗	c=1 d=7.44357e-57 t=38602
ru zhan lian jie 	入戰連接	c=1 d=2.98178e-59 t=38602
ru zhi 	入職	c=0 d=3.07488e-10 t=38602
ruan 	軟	c=0 d=1.22449e-60 t=38602
ruan gong 	軟工	c=5 d=1.88049e-19 t=38602
ruan gong ji 	軟工基	c=1 d=1.88991e-18 t=38602
ruan gong ji 	軟攻擊	c=1 d=1.23062e-59 t=38602
ruan jian 	軟件	c=15 d=0.00768912 t=38602
ruan jian bao 	軟件包	c=1 d=1.89713e-05 t=38602
ruan jian gong cheng 	軟件工程	c=4 d=1.02142e-15 t=38602
ruan jian gong cheng ji chu 	軟件工程基礎	c=2 d=6.75929e-14 t=38602
ruan jian ji shu 	軟件技術	c=1 d=5.73858e-26 t=38602
ruan jian li 	軟件里	c=1 d=2.5758e-43 t=38602
ruan jian xue yuan 	軟件學院	c=2 d=4.28011e-39 t=38602
ruan jian yuan 	軟件園	c=1 d=1.03544e-11 t=38602
ruan lian 	軟鏈	c=2 d=6.89303e-06 t=38602
ruan lian guo qu 	軟鏈過去	c=1 d=6.89633e-41 t=38602
ruan ni er 	軟泥兒	c=1 d=2.94609e-35 t=38602
rui 	瑞	c=0 d=5.04761e-47 t=38602
run 	潤	c=0 d=1.79652e-11 t=38602
ruo 	偌	c=0 d=8.6379e-44 t=38602
ruo 	弱	c=0 d=8.68119e-44 t=38602
ruo 	若	c=7 d=3.61043e-06 t=38602
ruo dian 	弱點	c=1 d=0.153355 t=38602
ruo ruo wen yi xia 	偌偌問一下	c=1 d=8.68119e-43 t=38602
ruo ruo wen yi xia 	弱弱問一下	c=1 d=8.72471e-43 t=38602
ruo you 	若有	c=1 d=1.10574e-06 t=38602
sa dan 	撒旦	c=0 d=7.67834e-41 t=38602
sa dan fan 	撒旦番	c=14 d=2.29449e-07 t=38602
sa huang 	撒謊	c=0 d=4.45981e-61 t=38602
sa jiu feng 	撒酒瘋	c=1 d=1.71829e-45 t=38602
sa ke 	薩克	c=0 d=1.87525e-45 t=38602
sa ke jie la de 	薩克傑拉德	c=1 d=1.88465e-44 t=38602
sai bai wei 	賽百味	c=1 d=3.3788e-59 t=38602
sai dao 	賽道	c=1 d=0.0689068 t=38602
sai er 	塞爾	c=0 d=1.19486e-66 t=38602
sai er da 	塞爾達	c=2 d=1.2197e-14 t=38602
sai er da chu dai 	塞爾達初代	c=1 d=1.22582e-13 t=38602
sai er da chuan shuo 	塞爾達傳說	c=1 d=7.28005e-31 t=38602
sai gao 	賽高	c=1 d=7.20393e-25 t=38602
sai man 	塞滿	c=1 d=5.12231e-13 t=38602
sai man le 	塞滿了	c=1 d=3.56741e-51 t=38602
san 	三	c=2 d=4.01622e-05 t=38602
san ba 	三八	c=1 d=2.46379e-20 t=38602
san bu 	散步	c=1 d=5.95717e-54 t=38602
san bu fen 	三部分	c=2 d=1.01844e-09 t=38602
san bu qu 	三部曲	c=1 d=4.8941e-65 t=38602
san ci 	三次	c=1 d=1.65125e-18 t=38602
san da 	三大	c=0 d=1.01225e-56 t=38602
san da fen lei 	三大分類	c=1 d=1.01733e-55 t=38602
san deng fen jiao 	三等分角	c=0 d=6.47884e-72 t=38602
san deng fen jiao ou 	三等分角偶	c=1 d=6.51132e-71 t=38602
san dun zhen 	三墩鎮	c=1 d=3.21412e-30 t=38602
san ge 	三個	c=3 d=1.13597e-10 t=38602
san ge ban ben 	三個版本	c=1 d=1.00269e-61 t=38602
san ge ren 	三個人	c=1 d=7.28501e-39 t=38602
san ge zhi cheng 	三個支撐	c=1 d=6.2867e-11 t=38602
san jia 	三家	c=0 d=0.1 t=38457
san jia qi ye 	三家企業	c=1 d=1 t=38458
san jin zhi 	三禁止	c=1 d=5.54197e-57 t=38602
san jin zhi 	三進制	c=2 d=1.1252e-56 t=38602
san nian 	三年	c=1 d=1.7755e-48 t=38602
san pian 	三篇	c=1 d=9.27999e-63 t=38602
san re pian 	散熱片	c=1 d=7.75155e-34 t=38602
san ren 	三人	c=3 d=8.65906e-13 t=38602
san ren 	散人	c=1 d=9.60431e-26 t=38602
san ren xing 	三人行	c=0 d=0.1 t=38452
san shi sui 	三十歲	c=1 d=4.55857e-53 t=38602
san si shi sui 	三四十歲	c=1 d=0.000403635 t=38602
san tang 	三趟	c=1 d=9.42085e-05 t=38602
san xiao shi 	三小時	c=1 d=3.63503e-66 t=38602
san ye 	三葉	c=2 d=4.40492e-32 t=38602
san yu 	三魚	c=1 d=0.000157671 t=38602
san yue 	三月	c=0 d=1.91287e-14 t=38602
san yue de shi zi 	三月的獅子	c=1 d=1.92246e-13 t=38602
san zhong 	三種	c=2 d=0.067032 t=38602
san zhong bu tong de 	三種不同的	c=1 d=1 t=38523
sao 	掃	c=0 d=7.43471e-44 t=38602
sao di chu men 	掃地出門	c=1 d=3.26502e-09 t=38602
sao miao 	掃描	c=2 d=5.51844e-07 t=38602
sao miao ma 	掃描嗎	c=2 d=3.31731e-70 t=38602
sao miao ma 	掃描碼	c=1 d=1.68364e-70 t=38602
sao shou nong zi 	搔首弄姿	c=1 d=2.14564e-11 t=38602
sao ying pan de 	掃硬盤的	c=1 d=7.47197e-43 t=38602
se 	色	c=1 d=1.60245e-19 t=38602
se cai 	色彩	c=1 d=0.0130368 t=38602
se cai ban lan 	色彩斑斕	c=1 d=0.119433 t=38602
se se fa dou 	瑟瑟發抖	c=2 d=1.23578e-20 t=38602
sen lin 	森林	c=1 d=1.10916e-14 t=38602
sha 	啥	c=9 d=0.0680673 t=38602
sha 	紗	c=0 d=7.40644e-58 t=38602
sha de 	啥的	c=10 d=1.0531 t=38602
sha de ba 	啥的吧	c=1 d=4.74623e-57 t=38602
sha diao 	殺掉	c=2 d=4.80561e-65 t=38602
sha dou you 	啥都有	c=1 d=0.677057 t=38602
sha sha 	啥啥	c=1 d=5.1578e-07 t=38602
sha sha sha 	啥啥啥	c=1 d=5.18366e-06 t=38602
sha shi bi ya 	莎士比亞	c=1 d=1.71864e-18 t=38602
sha shi hou 	啥時候	c=2 d=9.51492e-63 t=38602
sha shou 	殺手	c=0 d=8.78067e-31 t=38602
sha wan yi er 	啥玩意兒	c=1 d=2.07749e-43 t=38602
sha wan yi er a 	啥玩意兒啊	c=2 d=1.86599e-67 t=38602
sha weng 	莎翁	c=1 d=2.02695e-18 t=38602
sha yi si 	啥意思	c=1 d=1.4442e-30 t=38602
shai 	曬	c=1 d=1.95784e-51 t=38602
shai chai 	曬拆	c=1 d=3.62649e-09 t=38602
shan 	刪	c=4 d=0.0739031 t=38602
shan 	閃	c=0 d=1.4387e-37 t=38602
shan chang 	擅長	c=0 d=0.1 t=38550
shan chang xue xi 	擅長學習	c=1 d=1 t=38551
shan chu 	刪除	c=11 d=0.722563 t=38602
shan chu fang fa 	刪除方法	c=1 d=5.10648e-06 t=38602
shan chu gong neng 	刪除功能	c=1 d=1.85508e-05 t=38602
shan chu tiao mu 	刪除條目	c=1 d=4.28667e-06 t=38602
shan diao 	刪掉	c=3 d=2.82439e-21 t=38602
shan diao de 	刪掉的	c=2 d=2.35924e-61 t=38602
shan diao le 	刪掉了	c=2 d=1.40638e-13 t=38602
shan diao ma 	刪掉嗎	c=1 d=4.33625e-53 t=38602
shan dong 	煽動	c=0 d=2.04336e-55 t=38602
shan dong de 	煽動的	c=1 d=2.0536e-54 t=38602
shan gai 	刪改	c=0 d=2.06642e-40 t=38602
shan guo 	閃過	c=0 d=1.7272e-48 t=38602
shan guo yi dao guang 	閃過一道光	c=1 d=1.73585e-47 t=38602
shan le 	刪了	c=1 d=5.17363e-43 t=38602
shan le suan le 	刪了算了	c=2 d=1.04252e-41 t=38602
